# ra, dec
0.962535, 5.308990
0.963638, 2.798133
0.964138, -1.067135
0.966146, 1.086512
0.966352, 6.103985
0.967468, -2.350666
0.968836, -3.342444
0.968998, -2.277825
0.973180, 3.510456
0.974946, -0.890447
0.976531, 1.982101
0.976876, -2.776872
0.979097, -0.042632
0.979604, -1.353000
0.980181, 0.204599
0.981212, 0.126815
0.981508, -0.923120
0.982744, 1.717264
0.984632, 1.267395
0.985694, -1.025467
0.987937, -3.282889
0.988039, -3.906695
0.988839, 3.822146
0.989439, 5.549542
0.990022, -1.411523
0.990306, 2.443885
0.990619, -3.521753
0.991116, 2.012392
0.991477, 6.264770
0.991987, -3.371296
0.992373, -4.814537
0.992434, 1.252096
0.992979, 1.590851
0.994019, 2.770821
0.995329, 2.673359
0.996233, 6.301038
0.996756, -3.071310
0.996849, -0.509068
0.998899, -3.938588
0.999050, 1.835663
0.999121, -0.509053
0.999239, 2.464532
1.000286, -1.240000
1.000608, -5.155783
1.001570, 1.534350
1.001992, -4.577369
1.002017, -0.636908
1.002486, -2.599159
1.003956, -0.649762
1.008203, 1.905653
1.008456, -5.517908
1.009302, -3.716023
1.009426, 0.965016
1.009564, 5.148744
1.009840, 1.769061
1.011795, 4.801533
1.015188, 2.622341
1.015849, -0.688122
1.016360, 1.351621
1.016947, -4.792410
1.017285, -0.214730
1.017855, -1.994353
1.018663, 0.731827
1.018752, 1.323166
1.019659, 0.010839
1.020595, -4.160501
1.020699, -2.702497
1.021256, 0.838726
1.021407, 7.924056
1.021492, 0.689675
1.023520, -0.158138
1.023546, -0.477201
1.025498, -1.944368
1.028333, 5.893604
1.028360, 3.311540
1.029024, -0.365603
1.029577, 1.403756
1.030844, -4.701977
1.031333, -0.123287
1.032566, 8.797713
1.032855, 1.418367
1.032887, -1.809611
1.033601, 5.261559
1.034198, -4.123219
1.034900, 0.452971
1.034952, 0.335669
1.035627, -2.392361
1.036534, -3.102204
1.037007, 2.999812
1.039466, 6.204694
1.039705, 2.040684
1.039896, 1.292313
1.040376, 6.105083
1.040855, -2.898971
1.041331, 5.696607
1.041411, -2.693116
1.041709, -3.610318
1.044793, 0.779470
1.047063, -1.979808
1.047918, -0.988884
1.048308, -4.223801
1.048712, 5.912938
1.052106, -0.514682
1.055161, 1.738459
1.055192, -6.340426
1.056289, -0.355220
1.056542, -0.771509
1.056621, -1.876318
1.056637, -0.231640
1.056673, 7.789101
1.057071, -3.281811
1.057640, -5.187205
1.058034, -1.075626
1.058322, 4.880042
1.058661, -1.015740
1.058717, -1.795899
1.059794, -4.679953
1.061029, 6.728987
1.061294, 0.713828
1.063354, -2.623267
1.064137, 1.514680
1.065445, 0.464236
1.065530, -3.631897
1.066121, -2.068818
1.066181, -0.647804
1.066721, -4.012947
1.066746, -2.216238
1.067268, -1.092956
1.068618, -0.883528
1.069437, -0.075535
1.069897, 0.244862
1.070273, 8.617759
1.070522, 2.572055
1.070523, 5.844934
1.071775, -0.859177
1.071860, 6.158705
1.071900, 5.930820
1.072016, 1.175996
1.072083, 8.240352
1.073471, 2.878571
1.073661, -4.280111
1.073747, -0.211923
1.074875, 1.349507
1.074954, 6.140438
1.074990, -3.077088
1.075335, 6.338408
1.075958, -4.316676
1.076415, 3.642426
1.078899, 2.960322
1.079183, -1.190142
1.080465, 1.685583
1.080776, 8.510808
1.081720, -1.796604
1.081788, 1.382916
1.081941, -2.999853
1.082096, -5.448076
1.082246, 1.124292
1.082595, -2.710851
1.083268, -5.019146
1.083731, 5.784686
1.083737, -2.808380
1.083876, -5.571241
1.085381, 6.607750
1.085401, -3.384621
1.085656, 5.614330
1.086751, -0.813307
1.087341, -3.572981
1.087611, -0.567524
1.090536, 0.201244
1.091058, 0.962106
1.091439, 0.745558
1.091849, 2.791522
1.092781, 6.520888
1.094981, -1.737476
1.095902, -6.069992
1.098294, 6.677173
1.098469, -3.484948
1.099156, 1.001748
1.100135, 6.476011
1.100363, 1.788657
1.100723, 0.769709
1.101117, -5.660362
1.102268, 5.683464
1.102425, -3.902991
1.102692, 3.128791
1.102966, 5.029327
1.103484, 1.405538
1.103751, -3.659147
1.105775, 4.849236
1.107978, 1.725921
1.108657, 4.614220
1.109124, -4.513584
1.110112, 0.951000
1.110129, 5.219622
1.110213, 4.340951
1.110332, -2.112860
1.111091, 5.709304
1.112767, 3.311975
1.112987, 5.717689
1.115212, -2.912430
1.116323, 2.639005
1.118162, -3.134756
1.119764, 2.761185
1.120305, 0.609098
1.120551, 1.814598
1.121580, 0.596643
1.122019, 2.518603
1.122411, 0.405917
1.122800, -0.361887
1.123802, 7.393116
1.124285, -0.870873
1.124887, 0.520400
1.125746, -0.062062
1.126666, 6.528894
1.127700, -2.875526
1.128683, 1.690290
1.129190, 0.058979
1.129520, 4.170056
1.129921, 5.083713
1.130612, -2.650662
1.131717, -4.567557
1.131937, 1.520486
1.132859, 0.531975
1.133280, 0.558340
1.133479, -3.142966
1.133668, 4.967354
1.134260, 0.848586
1.135185, -0.219853
1.136525, 0.936787
1.137499, -2.639257
1.139564, -1.188381
1.140742, -2.352801
1.140917, 4.754900
1.140970, -3.605536
1.141379, -0.812430
1.141407, -3.368179
1.143753, -3.132403
1.143884, -4.101694
1.144471, -2.978511
1.144601, 0.790879
1.145673, 8.643604
1.146483, 1.699413
1.148977, -1.221834
1.149450, 0.034508
1.149800, 1.420291
1.149811, -2.846926
1.150501, 1.165598
1.151047, -2.131247
1.152790, -4.267164
1.155415, -3.404609
1.162016, 1.116421
1.162406, 1.878020
1.163554, -0.529310
1.163838, -1.257838
1.163875, 5.505528
1.165001, 1.809981
1.165714, -0.998598
1.165720, -4.514747
1.165823, 2.689575
1.166543, -0.029580
1.166631, -0.753837
1.167154, 6.497314
1.167292, -2.206301
1.169305, -4.407671
1.170349, 6.670269
1.170876, -1.841884
1.171725, 0.408173
1.172293, -0.121298
1.172629, 1.220957
1.172835, 2.287540
1.174780, -1.716682
1.174796, -0.866433
1.175137, 0.505863
1.175623, -6.866870
1.175656, 1.694786
1.175758, 0.006506
1.176009, 0.066269
1.178338, 3.941519
1.178949, 1.543770
1.178961, -4.097213
1.180505, 0.180986
1.180549, 0.636696
1.182900, -2.822036
1.183642, -0.558377
1.183888, 6.788308
1.184294, 1.010110
1.184608, 2.133873
1.185298, 6.673741
1.187691, 4.893368
1.188495, 7.474142
1.188959, -3.012507
1.189011, -2.116140
1.189454, -3.304703
1.190478, 0.379189
1.190496, -1.119364
1.191490, -5.892571
1.192122, -4.849881
1.192439, -0.053788
1.192674, 6.206224
1.194264, -0.630721
1.196305, 2.960937
1.196559, -2.132448
1.196914, -4.149600
1.196925, 1.300585
1.197438, -0.694849
1.198638, -3.441693
1.199075, 1.004760
1.199409, -5.770392
1.199700, -0.391305
1.199868, 5.816043
1.199916, 8.320869
1.200024, -2.478424
1.200059, -0.019109
1.200371, -0.389401
1.202344, -4.721949
1.202608, -2.262538
1.204220, -0.784757
1.204789, 8.850632
1.205075, 2.597994
1.207004, 4.712404
1.207491, 5.768564
1.207969, 7.099634
1.208267, -0.095874
1.208593, 0.770383
1.211572, -0.706616
1.211773, 1.960676
1.212392, -1.654444
1.212653, 2.751699
1.212752, 0.198538
1.215074, 1.802854
1.215808, 1.211087
1.216123, -0.201046
1.217664, -1.023405
1.218573, -5.217574
1.218964, -6.427881
1.219556, 0.105959
1.220639, 8.062400
1.220692, -4.168477
1.221904, -0.591979
1.222201, -0.616421
1.222879, 3.214969
1.223359, -4.142369
1.223753, -4.005266
1.224098, 5.719015
1.224272, 0.262836
1.225299, -4.646546
1.225515, 2.523251
1.226365, 0.332021
1.226514, 7.694948
1.226518, -1.408578
1.226853, -0.978402
1.229264, 2.169923
1.229569, 7.507501
1.229836, -0.358640
1.230695, -4.749380
1.231052, 0.825997
1.231478, -4.303100
1.231513, -2.482969
1.231672, -2.560158
1.232022, -3.115622
1.232636, -0.648211
1.234041, 0.112642
1.234190, 1.864263
1.235900, -3.221417
1.236411, 2.092125
1.236588, -6.110432
1.236609, 2.194800
1.236628, -2.833672
1.237151, 0.117652
1.237429, -0.539088
1.237963, -0.094100
1.238265, 4.672355
1.238527, 4.590156
1.240018, 6.313047
1.240851, -2.333470
1.241290, 0.426284
1.241375, 6.352087
1.241997, 0.696079
1.242092, 5.692262
1.242261, -2.190164
1.243564, 4.820310
1.244262, 0.915969
1.244896, 2.654659
1.244983, -2.441531
1.245579, -1.058255
1.247359, -0.783635
1.247561, 4.749465
1.248413, 2.025022
1.249087, 4.319970
1.250315, -3.541164
1.250319, -4.511961
1.251765, -0.563425
1.252262, 1.039124
1.253169, -3.624981
1.253545, 1.050948
1.254724, -0.801465
1.255853, -4.564310
1.256703, -1.398919
1.256851, -0.643052
1.256927, 2.987187
1.257092, 0.908955
1.257426, 2.654740
1.259332, 1.003669
1.260172, 8.904843
1.260617, -0.254276
1.261997, -0.746821
1.263661, 5.216514
1.264529, 0.563168
1.266331, 0.939133
1.266904, -1.280097
1.267887, 6.884707
1.267917, 3.594864
1.267967, 5.936786
1.268061, -2.968962
1.268554, -0.038984
1.269877, -1.127802
1.270118, -3.943857
1.271081, 1.861259
1.271155, 1.811760
1.271296, 0.345388
1.271467, -4.936373
1.271726, 2.686963
1.272150, -5.092956
1.272715, -0.036364
1.273158, 6.094615
1.273706, -2.887674
1.275730, 2.978775
1.276396, -0.467413
1.277396, 0.049607
1.279465, -1.545868
1.279584, 5.488080
1.279701, 6.534537
1.279846, 0.375264
1.280058, 5.167484
1.280282, 7.371878
1.281110, -3.794836
1.281284, 2.105090
1.281510, -2.871723
1.282132, -1.445661
1.283753, 7.108571
1.284880, 1.135084
1.284936, 0.291946
1.286019, -1.101270
1.286840, 0.435699
1.287734, 5.984298
1.288476, -0.854875
1.288768, 1.805828
1.289811, 2.534201
1.289948, -6.162293
1.290359, -0.287436
1.291660, -6.679223
1.291800, 8.416618
1.292870, -4.371375
1.293781, 5.612731
1.294369, -3.140613
1.294572, -4.957688
1.297574, -3.805098
1.299209, 2.831977
1.299308, -3.658124
1.300485, 0.220308
1.300758, 0.134135
1.301673, -1.881812
1.301996, -5.020312
1.302409, 5.865211
1.302587, -0.067464
1.302915, 8.474068
1.303112, -0.935861
1.304374, -0.171831
1.304672, 2.545656
1.305780, 1.712221
1.306105, -1.602236
1.306117, -0.371218
1.306177, 2.666217
1.306962, 1.334148
1.307533, -1.506705
1.310181, 8.992779
1.310353, 5.115221
1.311422, 2.253126
1.311621, -2.284041
1.312044, 4.932988
1.313101, -3.026581
1.314467, 0.706340
1.314986, -1.402543
1.316126, 2.136442
1.316432, -0.625206
1.316605, -0.113922
1.316690, -3.973106
1.319320, 6.089011
1.319592, -2.923162
1.321344, -4.050703
1.322434, -4.890172
1.323304, 4.948599
1.323882, -3.184532
1.324673, -1.896089
1.324942, -2.959119
1.324979, -0.089427
1.325854, -3.497117
1.327666, -2.629619
1.327820, -1.143950
1.328067, -2.931059
1.328365, 8.763678
1.328855, 7.874546
1.328921, -1.187934
1.330123, 5.414470
1.330965, -6.280125
1.331804, -6.159128
1.332648, -2.573184
1.333997, 0.511290
1.334262, 2.003316
1.334774, 0.340511
1.336181, -4.500833
1.337429, -0.857208
1.337493, -0.330086
1.338095, -1.964849
1.338167, 6.792946
1.338806, 0.465692
1.339688, -1.466024
1.339773, 5.014705
1.339788, -5.946443
1.342485, -2.772861
1.342650, -4.633853
1.344900, 0.811025
1.345037, 2.231065
1.346272, 0.619983
1.347507, -3.472406
1.348274, -0.219654
1.349419, 3.739439
1.350460, -1.915756
1.350914, 1.437471
1.350962, 1.910714
1.351387, -4.876449
1.351408, 0.045606
1.352645, -1.031511
1.353527, 4.887819
1.354678, 0.295885
1.354933, -0.304975
1.355424, 0.845141
1.356607, 7.524536
1.357759, 3.137105
1.358862, -3.000635
1.358903, 4.395429
1.359216, -2.917758
1.360109, -3.555249
1.361006, 8.956378
1.361549, -0.152433
1.362945, -1.095250
1.363108, 2.970358
1.363117, 2.828549
1.363798, -0.354778
1.364374, 0.890479
1.364645, -1.563817
1.364685, -0.098971
1.365748, 6.765817
1.366846, -3.614954
1.367081, -0.793337
1.369319, -6.642903
1.369725, 4.876475
1.370595, 1.425798
1.370927, 0.536616
1.371049, -0.053431
1.371199, -3.903407
1.371375, -0.833792
1.371636, -4.057580
1.372157, 1.049875
1.372231, 1.206515
1.372294, 1.194463
1.374440, 2.496294
1.374807, 1.426209
1.374874, 4.948030
1.375155, -2.935859
1.375620, -0.398950
1.375652, 5.786431
1.375820, 4.897602
1.376278, 6.893243
1.377500, 1.376463
1.377789, 1.042575
1.379476, 0.164150
1.380427, -3.145188
1.380561, 0.144141
1.380898, 0.248856
1.381339, 2.709675
1.383686, 3.645803
1.384583, -1.692301
1.385203, -0.171497
1.385239, -6.487715
1.386274, 1.336969
1.386302, 6.170376
1.387876, 6.770621
1.389647, -6.201144
1.390279, 7.780483
1.390619, 0.199664
1.392295, 6.665540
1.393557, -4.395987
1.394032, -0.787313
1.394115, 2.999409
1.394777, -0.409956
1.396833, 0.005954
1.397125, -1.118283
1.398431, -3.633378
1.398626, -2.459173
1.398629, -4.251425
1.398730, -1.475277
1.399090, 2.871707
1.399107, -3.222757
1.399299, 6.570189
1.399665, 6.769061
1.401199, 2.631652
1.401293, 0.156349
1.403066, -2.122024
1.403792, -2.366891
1.404776, -3.469685
1.405187, 2.549537
1.407529, -2.324161
1.408030, 8.963348
1.408082, 5.698958
1.408227, -3.865144
1.411131, 1.474760
1.411351, 5.894686
1.411833, 5.043781
1.411987, -1.422022
1.412087, -3.445137
1.412365, -0.791015
1.413722, -1.045506
1.415310, -3.882163
1.418085, 6.436186
1.419003, -1.081428
1.423340, 5.740084
1.423798, 0.821634
1.424238, 6.354976
1.424310, 5.111633
1.424520, 2.461125
1.424539, -1.069755
1.426671, 5.864442
1.427045, -0.506138
1.427255, -1.014860
1.429121, -1.436938
1.429168, 8.559664
1.429684, 7.503176
1.429839, -0.716832
1.431852, -1.889112
1.433076, -3.348690
1.433294, 6.416988
1.434005, -4.153402
1.434611, -3.698236
1.435695, -1.038792
1.435716, -0.722028
1.436308, -4.820916
1.436356, -0.951864
1.436633, 0.599277
1.436814, 0.402541
1.437421, 4.018240
1.437792, -1.040200
1.438106, -3.422604
1.438241, 1.728642
1.438851, 6.662600
1.439683, -0.840709
1.440274, -4.859984
1.440786, -3.144081
1.441314, -1.332768
1.442199, 6.497306
1.443638, 0.388084
1.443747, -0.403894
1.444554, -1.021850
1.444673, -0.098967
1.445405, 2.540244
1.446386, 6.799469
1.446770, 0.686925
1.447859, 2.984246
1.448022, -1.859349
1.448112, 2.050637
1.448443, 6.023792
1.449458, 2.523046
1.451021, -4.694099
1.451493, 2.951751
1.451855, 0.515858
1.452176, 5.885125
1.452297, 5.621731
1.453878, -0.979927
1.454390, -0.576547
1.455626, -2.756115
1.455690, 0.376492
1.455969, -0.256028
1.456585, 0.984734
1.457920, 0.846724
1.458287, 6.407534
1.458407, 1.394019
1.458865, -2.222121
1.459018, -1.675103
1.459109, -5.042591
1.459410, -2.286397
1.459633, -1.116913
1.460158, -2.774308
1.460508, -5.102580
1.460767, -0.042370
1.461196, -3.875717
1.461408, -3.768368
1.462276, -5.045740
1.463544, -3.184695
1.463817, -0.472421
1.464445, 5.868046
1.464763, -3.543800
1.465306, 0.429204
1.466805, -1.134356
1.467624, 1.843018
1.468056, -0.115527
1.468121, -3.496403
1.468806, 6.065324
1.469580, -3.749328
1.469937, -1.165892
1.470207, -1.043768
1.470250, 0.828981
1.470339, 1.686252
1.472189, -3.200111
1.473279, -1.056003
1.473455, -0.117512
1.473829, -1.021591
1.474728, -4.716856
1.475264, 0.511715
1.475779, 6.360763
1.477588, -0.611632
1.478674, 0.967790
1.479133, -0.451022
1.479644, 0.760852
1.479791, 8.056250
1.480324, -2.197602
1.480355, -0.637533
1.482742, -2.381367
1.484458, -1.226026
1.484498, -3.759838
1.484950, 6.300063
1.486152, -2.510601
1.486329, -0.216609
1.488010, -1.578748
1.488359, -3.535337
1.488509, 0.477155
1.488935, 5.174898
1.489409, 5.237260
1.490779, 1.075657
1.491011, 5.109023
1.491582, -4.394739
1.493262, -6.971448
1.493780, -4.556397
1.494173, 6.158249
1.494662, 4.898650
1.496279, -0.587234
1.496767, 0.003232
1.497560, -4.488135
1.500149, 1.501666
1.500848, 7.225332
1.503961, -1.118929
1.504226, 1.012373
1.506088, -1.434568
1.506139, -3.279846
1.507427, 0.749520
1.507607, -5.479185
1.507748, -3.095625
1.508621, -3.636549
1.509033, -0.899476
1.511174, 1.661132
1.511382, 0.839628
1.512854, 3.224196
1.513035, 3.917247
1.514076, 1.247697
1.514255, -4.984544
1.514511, -1.569929
1.515591, -0.211014
1.516714, -2.635161
1.516927, -4.248440
1.518502, 5.712127
1.520142, 5.906939
1.520262, -1.680718
1.520787, -1.249804
1.521359, -4.489654
1.522431, -6.134457
1.523201, -6.322252
1.523348, 0.784019
1.525274, -0.318279
1.526193, 5.937218
1.526333, -3.942563
1.528504, -0.812311
1.528561, 6.084073
1.529297, 0.565432
1.530601, 2.983266
1.531389, 0.816887
1.531915, 1.525014
1.532017, 5.684743
1.533478, 6.015981
1.533528, -1.116879
1.533800, 0.879300
1.534647, -4.653436
1.535491, 1.004102
1.535830, -4.555068
1.535898, -3.368583
1.536064, -2.518332
1.536106, -3.963025
1.536237, 0.291850
1.536463, 4.891318
1.536798, -1.188131
1.538734, 5.246253
1.539513, 2.074436
1.539573, -5.904045
1.539913, 2.941055
1.540551, -6.784144
1.541403, -0.141350
1.541519, 0.341870
1.541729, 3.289310
1.541957, 0.433290
1.543298, -0.618814
1.544018, -4.477233
1.544333, 2.222666
1.545327, 1.028169
1.545627, -1.069528
1.548266, -3.350918
1.549154, -5.427621
1.549553, -4.643967
1.550235, -4.427407
1.550373, 1.809392
1.550389, 2.599300
1.550466, 7.978810
1.553451, -2.858851
1.553892, -3.799826
1.555012, -3.916960
1.555201, 1.383265
1.555270, -0.547563
1.555696, -3.447749
1.556460, 4.915201
1.557026, -5.905349
1.557675, 0.319247
1.558348, 0.434750
1.558423, 6.492795
1.558493, -2.175057
1.558573, -0.964845
1.560026, 6.641241
1.560423, 0.416327
1.560426, 1.989147
1.561000, -1.898334
1.561013, -1.363214
1.561653, 0.613349
1.562364, -5.050638
1.562890, -1.525707
1.564543, -3.110769
1.565296, -6.182949
1.566353, -1.269355
1.566756, -3.135129
1.567144, -4.352602
1.567755, -4.707343
1.568084, -4.275629
1.568350, -0.987827
1.568568, 6.890454
1.568883, 5.764975
1.569989, -4.326979
1.570668, 3.701824
1.570683, -4.790118
1.571042, -6.082457
1.572131, 8.142621
1.573322, 1.199994
1.573822, -0.151885
1.574158, -4.910412
1.574327, -2.266843
1.575335, 1.951166
1.575889, 2.912431
1.576439, -0.346951
1.576767, -0.959149
1.577344, -1.581568
1.577684, 0.218080
1.578710, 5.861355
1.578813, -4.995856
1.579277, 7.801002
1.579719, -3.702866
1.579852, -3.024129
1.579872, -6.593704
1.582615, 2.078184
1.584416, 3.386028
1.585697, 3.040541
1.586300, 4.391389
1.586833, 0.513427
1.587544, -3.918609
1.591134, 5.125544
1.591185, 0.674347
1.592065, -4.275508
1.592705, -2.520547
1.593002, -0.133202
1.594185, -0.073439
1.594282, 8.085513
1.596731, 4.317114
1.597421, 1.005954
1.599046, -2.671278
1.599223, -0.617254
1.599897, -3.177644
1.600120, -0.153506
1.600198, 1.215768
1.600376, 0.987272
1.600753, 1.546031
1.602895, -4.000074
1.604683, 3.834928
1.605897, -4.167710
1.606801, -1.300057
1.609329, 2.302631
1.609767, -1.693694
1.610172, -3.820740
1.610613, -4.988735
1.610669, -1.748837
1.611406, -5.920488
1.612190, 1.602880
1.613030, 5.953996
1.613246, -3.040190
1.613814, -1.012022
1.614325, -2.611531
1.614744, 6.131007
1.615124, -3.667526
1.615687, -0.569136
1.617812, 2.057955
1.620808, -4.343542
1.622743, -2.842035
1.624263, 6.362533
1.624291, -2.428501
1.624668, -0.266444
1.625019, -2.272676
1.629261, 6.908308
1.630794, 2.151117
1.631976, 0.255443
1.632699, -4.291561
1.632806, -0.345943
1.633785, 3.040897
1.634644, 0.118733
1.635990, 5.814633
1.636419, -2.609785
1.637932, -5.383074
1.638978, -0.248177
1.641302, 1.663003
1.641303, 2.583463
1.641599, -0.026895
1.642734, -0.085473
1.642978, -0.878151
1.642982, -5.168050
1.643071, 1.799521
1.644652, -3.101422
1.644671, -4.243908
1.645610, -3.425933
1.646388, 6.268238
1.646886, -3.715052
1.647045, 0.358808
1.647490, 7.543205
1.647892, 7.900072
1.648720, -0.122510
1.649749, 0.409063
1.650261, -0.553436
1.651493, 5.845071
1.652456, -3.846279
1.652860, 1.749738
1.654463, -4.938189
1.657070, -4.078927
1.657869, -0.311774
1.658169, 6.418688
1.658332, -0.615644
1.658839, -2.069558
1.658894, -4.695340
1.659068, -1.099850
1.660949, -4.640040
1.662831, -0.279940
1.663222, 0.472527
1.663231, 2.279080
1.663642, -1.033903
1.665672, -2.977673
1.665761, -2.619202
1.668374, -3.731826
1.668458, 3.189277
1.668652, 0.785321
1.669482, 0.643970
1.673929, -2.230819
1.675108, 8.506028
1.675708, 1.900454
1.676790, -0.676645
1.677594, 2.908033
1.678120, -0.382009
1.678645, 1.497931
1.681162, 0.572648
1.681507, 1.120512
1.681839, 2.787230
1.681903, 6.483620
1.682055, -1.383954
1.682163, -0.200086
1.682630, 0.466077
1.682874, 4.485082
1.683021, 8.412312
1.683056, 1.222037
1.683413, 3.362156
1.683849, -5.444665
1.684646, 6.302066
1.685436, -0.649671
1.686794, -4.164021
1.687995, -3.731620
1.688461, 1.708375
1.688977, -6.276319
1.689268, 0.103861
1.689331, -2.009627
1.689467, 0.016565
1.690610, 1.605463
1.691000, -0.090986
1.691593, -0.811138
1.692468, -3.416482
1.692697, 1.799209
1.694907, -3.002609
1.695797, 1.715354
1.696313, 1.198698
1.696885, 1.037231
1.697077, 1.945467
1.698136, -2.728769
1.699101, 0.305588
1.699790, -4.123493
1.700578, -4.453374
1.702928, -1.332703
1.704067, 4.302248
1.705476, 0.657057
1.706702, -6.147748
1.707260, -4.959902
1.707765, -4.069079
1.708654, 2.066705
1.708767, 0.729227
1.709306, -0.467952
1.709850, -0.271346
1.710098, -6.069453
1.710210, -0.659288
1.710650, 2.175827
1.710965, 1.448027
1.711163, 2.579325
1.711801, 8.129416
1.712915, 4.927583
1.713000, 0.127954
1.713133, 1.399669
1.713832, -2.513617
1.714203, -2.035391
1.714314, 1.641112
1.714963, -4.482265
1.715685, -1.320028
1.716469, 4.666146
1.716679, 6.252564
1.718331, 1.125235
1.718346, -3.130175
1.721085, -4.500321
1.722158, 0.026585
1.722573, -2.081612
1.722840, -0.804354
1.725454, -0.259279
